Date Time,Temp (°F)  #20178444,Coupler Detached,Coupler Attached,Host Connected,Stopped,End Of File
09/03/17 14:17:24.000,56.122,,,,,
09/03/17 14:47:24.000,55.906,,,,,
09/03/17 15:17:24.000,55.819,,,,,
09/03/17 15:47:24.000,55.819,,,,,
09/03/17 16:17:24.000,55.819,,,,,
09/03/17 16:47:24.000,55.863,,,,,
09/03/17 17:17:24.000,55.819,,,,,
09/03/17 17:47:24.000,55.863,,,,,
09/03/17 18:17:24.000,55.906,,,,,
09/03/17 18:47:24.000,55.949,,,,,
09/03/17 19:17:24.000,55.992,,,,,
09/03/17 19:47:24.000,56.035,,,,,
09/03/17 20:17:24.000,56.079,,,,,
09/03/17 20:47:24.000,56.122,,,,,
09/03/17 21:17:24.000,56.165,,,,,
09/03/17 21:47:24.000,55.386,,,,,
09/03/17 22:17:24.000,55.863,,,,,
09/03/17 22:47:24.000,56.251,,,,,
09/03/17 23:17:24.000,55.472,,,,,
09/03/17 23:47:24.000,55.515,,,,,
09/04/17 00:17:24.000,56.079,,,,,
09/04/17 00:47:24.000,56.035,,,,,
09/04/17 01:17:24.000,55.906,,,,,
09/04/17 01:47:24.000,55.819,,,,,
09/04/17 02:17:24.000,55.472,,,,,
09/04/17 02:47:24.000,55.472,,,,,
09/04/17 03:17:24.000,55.515,,,,,
09/04/17 03:47:24.000,55.558,,,,,
09/04/17 04:17:24.000,55.558,,,,,
09/04/17 04:47:24.000,55.647,,,,,
09/04/17 05:17:24.000,55.69,,,,,
09/04/17 05:47:24.000,55.733,,,,,
09/04/17 06:17:24.000,55.733,,,,,
09/04/17 06:47:24.000,55.733,,,,,
09/04/17 07:17:24.000,55.819,,,,,
09/04/17 07:47:24.000,55.906,,,,,
09/04/17 08:17:24.000,55.949,,,,,
09/04/17 08:47:24.000,55.863,,,,,
09/04/17 09:17:24.000,55.776,,,,,
09/04/17 09:47:24.000,55.776,,,,,
09/04/17 10:17:24.000,55.776,,,,,
09/04/17 10:47:24.000,55.819,,,,,
09/04/17 11:17:24.000,55.776,,,,,
09/04/17 11:47:24.000,55.647,,,,,
09/04/17 12:17:24.000,55.647,,,,,
09/04/17 12:47:24.000,55.647,,,,,
09/04/17 13:17:24.000,55.647,,,,,
09/04/17 13:47:24.000,55.69,,,,,
09/04/17 14:17:24.000,55.949,,,,,
09/04/17 14:47:24.000,55.949,,,,,
09/04/17 15:17:24.000,56.035,,,,,
09/04/17 15:47:24.000,56.079,,,,,
09/04/17 16:17:24.000,56.122,,,,,
09/04/17 16:47:24.000,56.122,,,,,
09/04/17 17:17:24.000,56.165,,,,,
09/04/17 17:47:24.000,56.208,,,,,
09/04/17 18:17:24.000,56.165,,,,,
09/04/17 18:47:24.000,56.079,,,,,
09/04/17 19:17:24.000,56.079,,,,,
09/04/17 19:47:24.000,56.122,,,,,
09/04/17 20:17:24.000,55.992,,,,,
09/04/17 20:47:24.000,55.863,,,,,
09/04/17 21:17:24.000,54.995,,,,,
09/04/17 21:47:24.000,55.081,,,,,
09/04/17 22:17:24.000,54.473,,,,,
09/04/17 22:47:24.000,55.515,,,,,
09/04/17 23:17:24.000,55.69,,,,,
