"Date.Time","Temp...#20178444"
2017-08-25 13:17:24,55.906
2017-08-25 13:47:24,56.079
2017-08-25 14:17:24,55.776
2017-08-25 14:47:24,55.819
2017-08-25 15:17:24,55.647
2017-08-25 15:47:24,55.168
2017-08-25 16:17:24,55.558
2017-08-25 16:47:24,55.515
2017-08-25 17:17:24,55.69
2017-08-25 17:47:24,55.992
2017-08-25 18:17:24,56.383
2017-08-25 18:47:24,56.34
2017-08-25 19:17:24,56.469
2017-08-25 19:47:24,56.469
2017-08-25 20:17:24,56.469
2017-08-25 20:47:24,56.469
2017-08-25 21:17:24,56.383
2017-08-25 21:47:24,56.251
2017-08-25 22:17:24,56.469
2017-08-25 22:47:24,56.469
2017-08-25 23:17:24,56.469
2017-08-25 23:47:24,56.469
2017-08-26 00:17:24,56.426
2017-08-26 00:47:24,56.383
2017-08-26 01:17:24,56.383
2017-08-26 01:47:24,56.383
2017-08-26 02:17:24,56.34
2017-08-26 02:47:24,56.34
2017-08-26 03:17:24,56.34
2017-08-26 03:47:24,56.208
2017-08-26 04:17:24,55.863
2017-08-26 04:47:24,56.165
2017-08-26 05:17:24,56.122
2017-08-26 05:47:24,56.122
2017-08-26 06:17:24,56.122
2017-08-26 06:47:24,56.035
2017-08-26 07:17:24,56.079
2017-08-26 07:47:24,56.122
2017-08-26 08:17:24,56.122
2017-08-26 08:47:24,56.208
2017-08-26 09:17:24,56.295
2017-08-26 09:47:24,56.383
2017-08-26 10:17:24,56.599
2017-08-26 10:47:24,56.426
2017-08-26 11:17:24,56.383
2017-08-26 11:47:24,56.34
2017-08-26 12:17:24,56.251
2017-08-26 12:47:24,56.035
2017-08-26 13:17:24,56.079
2017-08-26 13:47:24,56.079
2017-08-26 14:17:24,56.295
2017-08-26 14:47:24,55.906
2017-08-26 15:17:24,56.035
2017-08-26 15:47:24,56.251
2017-08-26 16:17:24,56.208
2017-08-26 16:47:24,56.426
2017-08-26 17:17:24,56.122
2017-08-26 17:47:24,55.69
2017-08-26 18:17:24,55.776
2017-08-26 18:47:24,55.949
2017-08-26 19:17:24,56.165
2017-08-26 19:47:24,56.383
2017-08-26 20:17:24,56.426
2017-08-26 20:47:24,56.469
2017-08-26 21:17:24,56.426
2017-08-26 21:47:24,56.426
2017-08-26 22:17:24,56.426
2017-08-26 22:47:24,56.34
2017-08-26 23:17:24,56.383
2017-08-26 23:47:24,56.383
2017-08-27 00:17:24,56.34
2017-08-27 00:47:24,56.34
2017-08-27 01:17:24,56.34
2017-08-27 01:47:24,56.208
2017-08-27 02:17:24,56.122
2017-08-27 02:47:24,56.208
2017-08-27 03:17:24,55.863
2017-08-27 03:47:24,56.122
2017-08-27 04:17:24,56.295
2017-08-27 04:47:24,56.34
2017-08-27 05:17:24,56.426
2017-08-27 05:47:24,56.383
2017-08-27 06:17:24,56.122
2017-08-27 06:47:24,56.035
2017-08-27 07:17:24,55.949
2017-08-27 07:47:24,56.035
2017-08-27 08:17:24,56.469
2017-08-27 08:47:24,56.599
2017-08-27 09:17:24,56.858
2017-08-27 09:47:24,56.944
2017-08-27 10:17:24,57.074
2017-08-27 10:47:24,56.815
2017-08-27 11:17:24,56.772
2017-08-27 11:47:24,56.858
2017-08-27 12:17:24,56.685
2017-08-27 12:47:24,56.556
2017-08-27 13:17:24,56.556
2017-08-27 13:47:24,56.34
2017-08-27 14:17:24,56.34
2017-08-27 14:47:24,55.949
2017-08-27 15:17:24,55.733
2017-08-27 15:47:24,56.34
2017-08-27 16:17:24,56.122
2017-08-27 16:47:24,55.992
2017-08-27 17:17:24,55.992
2017-08-27 17:47:24,56.208
2017-08-27 18:17:24,56.208
2017-08-27 18:47:24,56.079
2017-08-27 19:17:24,56.208
2017-08-27 19:47:24,55.906
2017-08-27 20:17:24,55.949
2017-08-27 20:47:24,56.34
2017-08-27 21:17:24,56.426
2017-08-27 21:47:24,56.556
2017-08-27 22:17:24,56.556
2017-08-27 22:47:24,56.815
2017-08-27 23:17:24,56.815
2017-08-27 23:47:24,56.685
2017-08-28 00:17:24,56.772
2017-08-28 00:47:24,56.901
2017-08-28 01:17:24,56.901
2017-08-28 01:47:24,56.901
2017-08-28 02:17:24,56.772
2017-08-28 02:47:24,56.556
2017-08-28 03:17:24,56.426
2017-08-28 03:47:24,56.251
2017-08-28 04:17:24,56.383
2017-08-28 04:47:24,56.642
2017-08-28 05:17:24,56.728
2017-08-28 05:47:24,56.728
2017-08-28 06:17:24,56.728
2017-08-28 06:47:24,56.944
2017-08-28 07:17:24,56.901
2017-08-28 07:47:24,56.556
2017-08-28 08:17:24,56.556
2017-08-28 08:47:24,56.426
2017-08-28 09:17:24,56.901
2017-08-28 09:47:24,57.117
2017-08-28 10:17:24,57.117
2017-08-28 10:47:24,57.247
2017-08-28 11:17:24,57.463
2017-08-28 11:47:24,57.247
2017-08-28 12:17:24,57.376
2017-08-28 12:47:24,57.333
2017-08-28 13:17:24,57.204
2017-08-28 13:47:24,57.204
2017-08-28 14:17:24,57.117
2017-08-28 14:47:24,56.599
2017-08-28 15:17:24,57.16
2017-08-28 15:47:24,56.035
2017-08-28 16:17:24,55.819
2017-08-28 16:47:24,57.506
2017-08-28 17:17:24,57.031
2017-08-28 17:47:24,56.772
2017-08-28 18:17:24,56.988
2017-08-28 18:47:24,57.204
2017-08-28 19:17:24,57.333
2017-08-28 19:47:24,56.988
2017-08-28 20:17:24,56.858
2017-08-28 20:47:24,57.031
2017-08-28 21:17:24,57.16
2017-08-28 21:47:24,57.247
2017-08-28 22:17:24,57.376
2017-08-28 22:47:24,57.376
2017-08-28 23:17:24,57.29
2017-08-28 23:47:24,57.333
2017-08-29 00:17:24,57.42
2017-08-29 00:47:24,57.506
2017-08-29 01:17:24,57.592
2017-08-29 01:47:24,57.722
2017-08-29 02:17:24,57.807
2017-08-29 02:47:24,57.807
2017-08-29 03:17:24,57.463
2017-08-29 03:47:24,56.858
2017-08-29 04:17:24,56.858
2017-08-29 04:47:24,55.906
2017-08-29 05:17:24,56.944
2017-08-29 05:47:24,57.29
2017-08-29 06:17:24,57.463
2017-08-29 06:47:24,57.506
2017-08-29 07:17:24,57.549
2017-08-29 07:47:24,57.636
2017-08-29 08:17:24,57.376
2017-08-29 08:47:24,56.944
2017-08-29 09:17:24,56.944
2017-08-29 09:47:24,57.42
2017-08-29 10:17:24,58.023
2017-08-29 10:47:24,57.807
2017-08-29 11:17:24,57.765
2017-08-29 11:47:24,57.893
2017-08-29 12:17:24,57.85
2017-08-29 12:47:24,57.722
2017-08-29 13:17:24,57.807
2017-08-29 13:47:24,57.765
2017-08-29 14:17:24,57.679
2017-08-29 14:47:24,57.506
2017-08-29 15:17:24,57.765
2017-08-29 15:47:24,54.82
2017-08-29 16:17:24,56.295
2017-08-29 16:47:24,56.208
2017-08-29 17:17:24,57.247
2017-08-29 17:47:24,57.807
2017-08-29 18:17:24,57.592
2017-08-29 18:47:24,57.592
2017-08-29 19:17:24,57.549
2017-08-29 19:47:24,57.376
2017-08-29 20:17:24,57.074
2017-08-29 20:47:24,57.074
2017-08-29 21:17:24,56.815
2017-08-29 21:47:24,57.204
2017-08-29 22:17:24,57.42
2017-08-29 22:47:24,57.42
2017-08-29 23:17:24,57.463
2017-08-29 23:47:24,57.506
2017-08-30 00:17:24,57.592
2017-08-30 00:47:24,57.506
2017-08-30 01:17:24,57.549
2017-08-30 01:47:24,57.592
2017-08-30 02:17:24,57.463
2017-08-30 02:47:24,57.463
2017-08-30 03:17:24,57.592
2017-08-30 03:47:24,57.42
2017-08-30 04:17:24,56.728
2017-08-30 04:47:24,55.906
2017-08-30 05:17:24,55.992
2017-08-30 05:47:24,56.772
2017-08-30 06:17:24,55.992
2017-08-30 06:47:24,57.376
2017-08-30 07:17:24,57.463
2017-08-30 07:47:24,57.592
2017-08-30 08:17:24,57.247
2017-08-30 08:47:24,57.42
2017-08-30 09:17:24,56.772
2017-08-30 09:47:24,57.031
2017-08-30 10:17:24,57.117
2017-08-30 10:47:24,57.333
2017-08-30 11:17:24,57.722
2017-08-30 11:47:24,57.893
2017-08-30 12:17:24,57.85
2017-08-30 12:47:24,57.936
2017-08-30 13:17:24,57.85
2017-08-30 13:47:24,57.679
2017-08-30 14:17:24,57.979
2017-08-30 14:47:24,57.679
2017-08-30 15:17:24,57.549
2017-08-30 15:47:24,57.247
2017-08-30 16:17:24,57.247
2017-08-30 16:47:24,56.512
2017-08-30 17:17:24,55.515
2017-08-30 17:47:24,56.469
2017-08-30 18:17:24,57.42
2017-08-30 18:47:24,57.463
2017-08-30 19:17:24,57.376
2017-08-30 19:47:24,57.247
2017-08-30 20:17:24,57.074
2017-08-30 20:47:24,56.858
2017-08-30 21:17:24,56.988
2017-08-30 21:47:24,56.728
2017-08-30 22:17:24,56.599
2017-08-30 22:47:24,56.901
2017-08-30 23:17:24,57.031
2017-08-30 23:47:24,57.074
2017-08-31 00:17:24,57.117
2017-08-31 00:47:24,57.117
2017-08-31 01:17:24,57.117
2017-08-31 01:47:24,57.117
2017-08-31 02:17:24,57.117
2017-08-31 02:47:24,57.074
2017-08-31 03:17:24,57.074
2017-08-31 03:47:24,57.117
2017-08-31 04:17:24,56.988
2017-08-31 04:47:24,56.944
2017-08-31 05:17:24,55.819
2017-08-31 05:47:24,55.949
2017-08-31 06:17:24,56.383
2017-08-31 06:47:24,56.728
2017-08-31 07:17:24,56.815
2017-08-31 07:47:24,56.901
2017-08-31 08:17:24,56.901
2017-08-31 08:47:24,56.901
2017-08-31 09:17:24,56.772
2017-08-31 09:47:24,56.858
2017-08-31 10:17:24,56.901
2017-08-31 10:47:24,56.426
2017-08-31 11:17:24,56.728
2017-08-31 11:47:24,56.988
2017-08-31 12:17:24,57.031
2017-08-31 12:47:24,57.29
2017-08-31 13:17:24,57.16
2017-08-31 13:47:24,57.376
2017-08-31 14:17:24,57.376
2017-08-31 14:47:24,57.376
2017-08-31 15:17:24,57.333
2017-08-31 15:47:24,57.074
2017-08-31 16:17:24,57.247
2017-08-31 16:47:24,56.944
2017-08-31 17:17:24,57.376
2017-08-31 17:47:24,56.901
2017-08-31 18:17:24,56.901
2017-08-31 18:47:24,57.247
2017-08-31 19:17:24,57.42
2017-08-31 19:47:24,57.463
2017-08-31 20:17:24,57.031
2017-08-31 20:47:24,57.506
2017-08-31 21:17:24,57.592
2017-08-31 21:47:24,57.117
2017-08-31 22:17:24,57.117
2017-08-31 22:47:24,57.031
2017-08-31 23:17:24,57.247
2017-08-31 23:47:24,57.29
2017-09-01 00:17:24,57.247
2017-09-01 00:47:24,57.247
2017-09-01 01:17:24,57.247
2017-09-01 01:47:24,57.247
2017-09-01 02:17:24,57.074
2017-09-01 02:47:24,57.204
2017-09-01 03:17:24,57.074
2017-09-01 03:47:24,57.074
2017-09-01 04:17:24,57.031
2017-09-01 04:47:24,56.815
2017-09-01 05:17:24,56.858
2017-09-01 05:47:24,56.642
2017-09-01 06:17:24,55.515
2017-09-01 06:47:24,55.906
2017-09-01 07:17:24,55.863
2017-09-01 07:47:24,55.949
2017-09-01 08:17:24,55.342
2017-09-01 08:47:24,56.295
2017-09-01 09:17:24,56.295
2017-09-01 09:47:24,56.34
2017-09-01 10:17:24,56.383
2017-09-01 10:47:24,56.122
2017-09-01 11:17:24,56.295
2017-09-01 11:47:24,56.642
2017-09-01 12:17:24,56.685
2017-09-01 12:47:24,56.815
2017-09-01 13:17:24,56.944
2017-09-01 13:47:24,56.944
2017-09-01 14:17:24,56.944
2017-09-01 14:47:24,56.988
2017-09-01 15:17:24,57.031
2017-09-01 15:47:24,56.858
2017-09-01 16:17:24,56.815
2017-09-01 16:47:24,56.901
2017-09-01 17:17:24,56.988
2017-09-01 17:47:24,56.122
2017-09-01 18:17:24,56.208
2017-09-01 18:47:24,55.256
2017-09-01 19:17:24,56.035
2017-09-01 19:47:24,54.777
2017-09-01 20:17:24,55.299
2017-09-01 20:47:24,55.819
2017-09-01 21:17:24,55.386
2017-09-01 21:47:24,55.733
2017-09-01 22:17:24,55.733
2017-09-01 22:47:24,55.386
2017-09-01 23:17:24,55.472
2017-09-01 23:47:24,55.733
2017-09-02 00:17:24,55.733
2017-09-02 00:47:24,55.906
2017-09-02 01:17:24,55.906
2017-09-02 01:47:24,55.906
2017-09-02 02:17:24,55.906
2017-09-02 02:47:24,55.906
2017-09-02 03:17:24,55.863
2017-09-02 03:47:24,55.863
2017-09-02 04:17:24,55.863
2017-09-02 04:47:24,55.819
2017-09-02 05:17:24,55.776
2017-09-02 05:47:24,55.515
2017-09-02 06:17:24,55.386
2017-09-02 06:47:24,55.256
2017-09-02 07:17:24,55.256
2017-09-02 07:47:24,54.648
2017-09-02 08:17:24,54.648
2017-09-02 08:47:24,53.951
2017-09-02 09:17:24,54.037
2017-09-02 09:47:24,55.256
2017-09-02 10:17:24,55.213
2017-09-02 10:47:24,55.429
2017-09-02 11:17:24,54.82
2017-09-02 11:47:24,54.561
2017-09-02 12:17:24,55.256
2017-09-02 12:47:24,55.429
2017-09-02 13:17:24,55.863
2017-09-02 13:47:24,56.122
2017-09-02 14:17:24,56.295
2017-09-02 14:47:24,56.122
2017-09-02 15:17:24,55.992
2017-09-02 15:47:24,55.949
2017-09-02 16:17:24,55.949
2017-09-02 16:47:24,55.558
2017-09-02 17:17:24,55.863
2017-09-02 17:47:24,55.515
2017-09-02 18:17:24,55.472
2017-09-02 18:47:24,55.125
2017-09-02 19:17:24,55.168
2017-09-02 19:47:24,53.994
2017-09-02 20:17:24,54.169
2017-09-02 20:47:24,54.082
2017-09-02 21:17:24,55.515
2017-09-02 21:47:24,54.473
2017-09-02 22:17:24,54.909
2017-09-02 22:47:24,54.604
2017-09-02 23:17:24,54.604
2017-09-02 23:47:24,55.125
2017-09-03 00:17:24,54.691
2017-09-03 00:47:24,55.125
2017-09-03 01:17:24,55.342
2017-09-03 01:47:24,55.776
2017-09-03 02:17:24,56.079
2017-09-03 02:47:24,55.992
2017-09-03 03:17:24,55.949
2017-09-03 03:47:24,55.819
2017-09-03 04:17:24,55.602
2017-09-03 04:47:24,55.602
2017-09-03 05:17:24,55.602
2017-09-03 05:47:24,55.602
2017-09-03 06:17:24,55.558
2017-09-03 06:47:24,55.472
2017-09-03 07:17:24,55.429
2017-09-03 07:47:24,55.256
2017-09-03 08:17:24,55.256
2017-09-03 08:47:24,54.473
2017-09-03 09:17:24,55.081
2017-09-03 09:47:24,55.125
2017-09-03 10:17:24,54.126
2017-09-03 10:47:24,54.909
2017-09-03 11:17:24,55.256
2017-09-03 11:47:24,55.733
2017-09-03 12:17:24,55.819
2017-09-03 12:47:24,55.906
2017-09-03 13:17:24,56.035
2017-09-03 13:47:24,56.122
2017-09-03 14:17:24,56.122
2017-09-03 14:47:24,55.906
2017-09-03 15:17:24,55.819
2017-09-03 15:47:24,55.819
2017-09-03 16:17:24,55.819
2017-09-03 16:47:24,55.863
2017-09-03 17:17:24,55.819
2017-09-03 17:47:24,55.863
2017-09-03 18:17:24,55.906
2017-09-03 18:47:24,55.949
2017-09-03 19:17:24,55.992
2017-09-03 19:47:24,56.035
2017-09-03 20:17:24,56.079
2017-09-03 20:47:24,56.122
2017-09-03 21:17:24,56.165
2017-09-03 21:47:24,55.386
2017-09-03 22:17:24,55.863
2017-09-03 22:47:24,56.251
2017-09-03 23:17:24,55.472
2017-09-03 23:47:24,55.515
2017-09-04 00:17:24,56.079
2017-09-04 00:47:24,56.035
2017-09-04 01:17:24,55.906
2017-09-04 01:47:24,55.819
2017-09-04 02:17:24,55.472
2017-09-04 02:47:24,55.472
2017-09-04 03:17:24,55.515
2017-09-04 03:47:24,55.558
2017-09-04 04:17:24,55.558
2017-09-04 04:47:24,55.647
2017-09-04 05:17:24,55.69
2017-09-04 05:47:24,55.733
2017-09-04 06:17:24,55.733
2017-09-04 06:47:24,55.733
2017-09-04 07:17:24,55.819
2017-09-04 07:47:24,55.906
2017-09-04 08:17:24,55.949
2017-09-04 08:47:24,55.863
2017-09-04 09:17:24,55.776
2017-09-04 09:47:24,55.776
2017-09-04 10:17:24,55.776
2017-09-04 10:47:24,55.819
2017-09-04 11:17:24,55.776
2017-09-04 11:47:24,55.647
2017-09-04 12:17:24,55.647
2017-09-04 12:47:24,55.647
2017-09-04 13:17:24,55.647
2017-09-04 13:47:24,55.69
2017-09-04 14:17:24,55.949
2017-09-04 14:47:24,55.949
2017-09-04 15:17:24,56.035
2017-09-04 15:47:24,56.079
2017-09-04 16:17:24,56.122
2017-09-04 16:47:24,56.122
2017-09-04 17:17:24,56.165
2017-09-04 17:47:24,56.208
2017-09-04 18:17:24,56.165
2017-09-04 18:47:24,56.079
2017-09-04 19:17:24,56.079
2017-09-04 19:47:24,56.122
2017-09-04 20:17:24,55.992
2017-09-04 20:47:24,55.863
2017-09-04 21:17:24,54.995
2017-09-04 21:47:24,55.081
2017-09-04 22:17:24,54.473
2017-09-04 22:47:24,55.515
2017-09-04 23:17:24,55.69
2017-09-04 23:47:24,55.515
2017-09-05 00:17:24,55.213
2017-09-05 00:47:24,55.299
2017-09-05 01:17:24,55.472
2017-09-05 01:47:24,55.168
2017-09-05 02:17:24,55.602
2017-09-05 02:47:24,55.863
2017-09-05 03:17:24,55.992
2017-09-05 03:47:24,56.035
2017-09-05 04:17:24,56.122
2017-09-05 04:47:24,56.208
2017-09-05 05:17:24,56.208
2017-09-05 05:47:24,56.208
2017-09-05 06:17:24,56.165
2017-09-05 06:47:24,56.122
2017-09-05 07:17:24,56.035
2017-09-05 07:47:24,55.863
2017-09-05 08:17:24,55.776
2017-09-05 08:47:24,55.299
2017-09-05 09:17:24,55.558
2017-09-05 09:47:24,54.909
2017-09-05 10:17:24,54.734
2017-09-05 10:47:24,54.777
2017-09-05 11:17:24,55.299
2017-09-05 11:47:24,55.386
2017-09-05 12:17:24,55.472
2017-09-05 12:47:24,55.515
2017-09-05 13:17:24,55.081
2017-09-05 13:47:24,55.472
2017-09-05 14:17:24,55.733
2017-09-05 14:47:24,56.122
2017-09-05 15:17:24,56.122
2017-09-05 15:47:24,56.426
2017-09-05 16:17:24,56.426
2017-09-05 16:47:24,56.469
2017-09-05 17:17:24,56.599
2017-09-05 17:47:24,56.728
2017-09-05 18:17:24,56.685
2017-09-05 18:47:24,56.858
2017-09-05 19:17:24,56.165
2017-09-05 19:47:24,56.208
2017-09-05 20:17:24,56.165
2017-09-05 20:47:24,56.035
2017-09-05 21:17:24,55.515
2017-09-05 21:47:24,55.515
2017-09-05 22:17:24,54.648
2017-09-05 22:47:24,54.604
2017-09-05 23:17:24,55.558
2017-09-05 23:47:24,55.038
2017-09-06 00:17:24,55.299
2017-09-06 00:47:24,55.386
2017-09-06 01:17:24,55.949
2017-09-06 01:47:24,55.386
2017-09-06 02:17:24,55.69
2017-09-06 02:47:24,55.949
2017-09-06 03:17:24,56.079
2017-09-06 03:47:24,56.165
2017-09-06 04:17:24,56.295
2017-09-06 04:47:24,56.34
2017-09-06 05:17:24,56.34
2017-09-06 05:47:24,56.34
2017-09-06 06:17:24,56.383
2017-09-06 06:47:24,56.295
2017-09-06 07:17:24,56.165
2017-09-06 07:47:24,56.208
2017-09-06 08:17:24,55.992
2017-09-06 08:47:24,55.776
2017-09-06 09:17:24,55.602
2017-09-06 09:47:24,55.386
2017-09-06 10:17:24,55.342
2017-09-06 10:47:24,54.82
2017-09-06 11:17:24,55.125
2017-09-06 11:47:24,55.342
2017-09-06 12:17:24,54.691
2017-09-06 12:47:24,55.776
2017-09-06 13:17:24,56.383
2017-09-06 13:47:24,56.556
2017-09-06 14:17:24,55.125
2017-09-06 14:47:24,55.472
2017-09-06 15:17:24,55.733
2017-09-06 15:47:24,55.863
2017-09-06 16:17:24,55.906
2017-09-06 16:47:24,56.079
2017-09-06 17:17:24,56.122
2017-09-06 17:47:24,56.251
2017-09-06 18:17:24,56.208
2017-09-06 18:47:24,56.122
2017-09-06 19:17:24,55.992
2017-09-06 19:47:24,56.035
2017-09-06 20:17:24,55.69
2017-09-06 20:47:24,55.69
2017-09-06 21:17:24,55.558
2017-09-06 21:47:24,55.342
2017-09-06 22:17:24,55.342
2017-09-06 22:47:24,54.995
2017-09-06 23:17:24,54.734
2017-09-06 23:47:24,54.734
2017-09-07 00:17:24,54.777
2017-09-07 00:47:24,55.168
2017-09-07 01:17:24,55.558
2017-09-07 01:47:24,55.342
2017-09-07 02:17:24,54.909
2017-09-07 02:47:24,54.82
2017-09-07 03:17:24,55.081
2017-09-07 03:47:24,55.213
2017-09-07 04:17:24,55.299
2017-09-07 04:47:24,55.558
2017-09-07 05:17:24,55.558
2017-09-07 05:47:24,55.558
2017-09-07 06:17:24,55.647
2017-09-07 06:47:24,55.733
2017-09-07 07:17:24,55.515
2017-09-07 07:47:24,55.602
2017-09-07 08:17:24,55.472
2017-09-07 08:47:24,55.515
2017-09-07 09:17:24,55.515
2017-09-07 09:47:24,55.472
2017-09-07 10:17:24,55.429
2017-09-07 10:47:24,55.429
2017-09-07 11:17:24,55.081
2017-09-07 11:47:24,55.256
2017-09-07 12:17:24,55.256
2017-09-07 12:47:24,54.952
2017-09-07 13:17:24,55.299
2017-09-07 13:47:24,55.213
2017-09-07 14:17:24,55.472
2017-09-07 14:47:24,55.515
2017-09-07 15:17:24,55.125
2017-09-07 15:47:24,55.429
2017-09-07 16:17:24,55.602
2017-09-07 16:47:24,55.733
2017-09-07 17:17:24,55.863
2017-09-07 17:47:24,55.949
2017-09-07 18:17:24,56.035
2017-09-07 18:47:24,56.035
2017-09-07 19:17:24,56.079
2017-09-07 19:47:24,55.819
2017-09-07 20:17:24,55.863
2017-09-07 20:47:24,55.863
2017-09-07 21:17:24,55.733
2017-09-07 21:47:24,55.515
2017-09-07 22:17:24,55.429
2017-09-07 22:47:24,55.168
2017-09-07 23:17:24,54.995
2017-09-07 23:47:24,54.865
2017-09-08 00:17:24,54.995
2017-09-08 00:47:24,54.82
2017-09-08 01:17:24,54.734
2017-09-08 01:47:24,54.648
2017-09-08 02:17:24,54.865
2017-09-08 02:47:24,54.909
2017-09-08 03:17:24,55.168
2017-09-08 03:47:24,55.342
2017-09-08 04:17:24,55.386
2017-09-08 04:47:24,55.429
2017-09-08 05:17:24,55.515
2017-09-08 05:47:24,55.602
2017-09-08 06:17:24,55.647
2017-09-08 06:47:24,55.69
2017-09-08 07:17:24,55.647
2017-09-08 07:47:24,55.647
2017-09-08 08:17:24,55.647
2017-09-08 08:47:24,55.472
2017-09-08 09:17:24,55.429
2017-09-08 09:47:24,55.125
2017-09-08 10:17:24,54.952
2017-09-08 10:47:24,54.82
2017-09-08 11:17:24,54.777
2017-09-08 11:47:24,54.82
2017-09-08 12:17:24,54.909
2017-09-08 12:47:24,54.473
2017-09-08 13:17:24,55.213
2017-09-08 13:47:24,54.648
2017-09-08 14:17:24,55.168
2017-09-08 14:47:24,55.125
2017-09-08 15:17:24,54.82
2017-09-08 15:47:24,55.038
2017-09-08 16:17:24,55.213
2017-09-08 16:47:24,55.602
2017-09-08 17:17:24,55.776
2017-09-08 17:47:24,55.733
2017-09-08 18:17:24,55.776
2017-09-08 18:47:24,55.863
2017-09-08 19:17:24,55.949
2017-09-08 19:47:24,55.863
2017-09-08 20:17:24,55.819
2017-09-08 20:47:24,55.819
2017-09-08 21:17:24,55.515
2017-09-08 21:47:24,55.515
2017-09-08 22:17:24,55.299
2017-09-08 22:47:24,55.256
2017-09-08 23:17:24,55.038
2017-09-08 23:47:24,54.952
2017-09-09 00:17:24,54.865
2017-09-09 00:47:24,55.038
2017-09-09 01:17:24,54.82
2017-09-09 01:47:24,55.256
2017-09-09 02:17:24,55.299
2017-09-09 02:47:24,55.429
2017-09-09 03:17:24,55.69
2017-09-09 03:47:24,54.516
2017-09-09 04:17:24,54.777
2017-09-09 04:47:24,55.515
2017-09-09 05:17:24,55.515
2017-09-09 05:47:24,55.472
2017-09-09 06:17:24,55.472
2017-09-09 06:47:24,55.515
2017-09-09 07:17:24,55.515
2017-09-09 07:47:24,55.515
2017-09-09 08:17:24,55.558
2017-09-09 08:47:24,55.558
2017-09-09 09:17:24,55.429
2017-09-09 09:47:24,55.386
2017-09-09 10:17:24,55.256
2017-09-09 10:47:24,55.213
2017-09-09 11:17:24,54.995
2017-09-09 11:47:24,55.038
